,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,Latitude,Longitude
10,-0.4630449367209083,-0.18964094984098695,0.0036858176209515602,-0.35740705490917407,-0.002166884249435985,0.17255875032832782,0.5545724426957677,-0.0009126301278556807,0.46565817173660684,0.015652795279830198,0.14632551685562936,-0.13335899579106902,0.009200205554276662,0.07851448140856059,0.12670418422223145,-0.20190093062833486,0.011540352576000643,0.005014019864848149,-0.45347410134425964,-0.15344593463018916,-0.21768659179659847,-0.07880575468612357,-0.19384033934862782,-0.01757498697279432,39.989324232099875,18.246433731533727
11,0.22150925802714808,-0.2878837922786055,-1.5146962790250793,-0.5336058860669246,-0.3778773536921126,-0.07755577448361861,-0.004570722572454878,0.2983244531114013,0.23948159137262948,0.38334320106291314,0.3384126522491041,0.6390850288332776,-0.5187254831801804,0.2097234138552259,0.02037009205426694,0.1839770557522295,0.05510977362126523,0.3398633202943164,-0.15198925539631933,-0.26013195558781277,-0.2843023184684773,-0.4261903775832573,-0.4586516833756307,-0.44576437581203776,39.98935860914051,18.246456291269624
12,-0.8097264151415368,-0.26839386275234123,-0.6908688139934545,0.45348680112420003,-0.47605446087919623,-0.47516261867306697,-0.33636718656635356,0.21878041832627887,0.13483992977871226,0.2856477185759882,0.17735623016611662,0.3060971574871994,-1.69573186423898,-0.371126110254933,-0.22932864559661323,0.2531777104657962,-0.3183869743076027,-0.09860038757671377,-0.13508305444800087,-0.2768188618936247,-0.7238585208073602,0.2111072217584095,-0.322031288222351,-0.3528714320633332,39.98937115316127,18.24647647628234
13,0.6036874312193924,-0.08754544691561028,0.08467257050881288,0.16457211657014345,0.043073721100038716,-0.3295922072362565,0.49223951978246805,-0.029015745336069258,0.6202073416737452,-0.25811586909878903,0.4891178153418664,-0.8836060928299369,0.8283089144817855,-0.45329628248691717,0.3999210017598908,0.6331476676040316,0.31262224766845187,-0.9426193155960694,0.210603974776447,-0.02257662014231927,-0.4924972176783495,0.3734760911748953,-0.1816304052725504,0.08025845630156885,39.989387861919596,18.24651090954987
14,-0.22808647059130502,0.06905387055703949,-0.5766076927408061,-0.3596088184089734,-0.08534346362293993,-0.8925418530160942,0.6248233314926486,0.0821748409226358,0.07383113814831034,0.09389651571125303,0.7346275951353901,0.3554012763943057,0.6091836967322467,-0.2619098873966032,-0.3292130453660143,-0.8820249420794601,0.35882688144007396,-0.6840336896276477,-0.5367138043947116,-0.07421668060561619,-0.609099196770578,-0.24923135929726145,-0.5796757558085821,-0.6439862699087263,39.989407491682556,18.246553654303284
15,0.09635506393064161,-0.3648236884898504,-0.712669262232453,0.029051768433285118,-0.4163751053232903,0.12564703265041682,0.7419081461541166,0.12542920085190315,-0.7672600034271485,0.16660740076208785,-0.16704908305484323,0.35362416388491164,0.4443120071901134,-0.5458934189735631,-1.0746797736228815,-0.02026939258375801,-0.18302186974051396,0.41509365245453167,-0.3993128991139691,-0.13772988921287882,0.03228737060509578,-0.07617493533948681,-0.24780884940720777,-0.2326098007334011,39.989421471321236,18.246589274968613
16,-0.27657826983705835,-0.4938878148294764,-1.2921978445858247,-0.5650634316766329,0.44577387460636814,-0.131292410841618,0.21174136667261995,0.17418199636537285,-0.7927446885385822,-0.02042476493051773,-0.04483763065137576,-0.31330239059570947,0.12574067007142384,-0.6008751929442453,-1.4237233930478448,-0.8760514908308776,0.15282866031022413,-0.004727114232833068,-0.31557964510121633,-0.41646187336373613,-0.4297960117121983,-0.31167265136831435,0.05029670733051046,-0.1266820100794285,39.98943363154294,18.246615396816168
17,-0.5838383575039477,-1.1061208917504355,-1.6304872562944932,-0.7336848275766029,-0.4326483867400524,-0.6795804510386982,0.5954257773078626,0.21914698069858002,-1.0716282312921126,0.6679393513611974,0.5898079898280464,0.6031330240413337,-0.04170918300122665,-1.308947915724531,-1.8121150408130973,-0.20912478635132314,0.009747804249105393,-0.048085916162888785,-0.7322547221189789,-0.7826199546768483,-0.5106337503302667,-0.7928229463665991,-0.7710200891094273,-0.7886506793452843,39.98944306264829,18.246634394471386
18,-0.70349797722548,-0.8501455964025856,-0.7016734221119023,-0.7854683800527679,-0.7677449233213827,-0.8688172432430094,0.8847684667770302,0.6134459058161135,-0.03631289864011782,0.8206009482075117,0.7044271735918415,0.8231214420035007,0.22675610637219512,-0.6012310620314526,-0.7258936514229578,0.06947060651308769,0.005761535369854391,-0.058491040473698894,-0.9904643276651458,-0.8705375898251032,-0.6568731265224342,-0.8979084859072046,-1.0317052090501424,-1.0078143012370773,39.989451058111285,18.24665457950394
19,-0.6372142228607813,-0.5054457962927179,0.1822965075790615,-0.6764197261905522,-0.755988699249885,-0.9074247828975435,0.9607472457875658,0.8041805268599668,0.6488776124241113,0.7885601248421079,0.7625519217136738,0.8425474323768825,0.39953042760569557,0.2584418918914207,0.42694594861623075,0.0495907581606101,0.033679157842273016,-0.06844908607476173,-0.9936285369823128,-0.7430393487506977,-0.19551986767222782,-0.8638955364038089,-1.0800475663805782,-1.031104817559093,39.9894608729918,18.24667832662857
