,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
0,0.158172607421875,-0.916946411132812,0.38751220703125,0.034215228420902,0.0160263708078788,0.101966046552518,-0.038177490234375,-0.998565673828125,0.19232177734375,-0.0394656505099932,-0.140593333951354,-0.0193491968999707,0.0618438720703125,-0.9550628662109377,0.2432022094726563,-0.0017835722452478595,-0.022218646448087482,0.009208518627610598,0.05676511488193323,0.026081660475142904,0.07465710777755476,0.022062735258310342,0.04388376926524437,0.035361787817705125,False
1,0.112075805664062,-0.850326538085938,0.53106689453125,-0.0029505161716987,0.100076800075216,0.0245860368675025,0.01129150390625,-0.895401000976562,0.416412353515625,-0.0906734445822548,-0.0701266241400755,-0.102778044368883,0.07189483642578115,-0.873907470703125,0.46644439697265627,-0.025586879436765176,0.005164215564605411,-0.010617570528760594,0.03529567581254674,0.0158980427525589,0.03709604866855606,0.026929437593022344,0.04616360799571443,0.03747338265239671,False
2,0.12548828125,-0.83245849609375,0.425048828125,0.019862388042029,0.0319150561874006,0.0808839307312326,-0.039947509765625,-0.940444946289062,0.320465087890625,-0.0512035330145175,-0.0987673237672237,-0.0352818244374788,0.05254669189453125,-0.8938018798828125,0.3772384643554687,-0.02115133137801643,-0.045492943320671476,0.01877283557685574,0.051011933499573024,0.036285513608638346,0.038458114275598344,0.02315145336181007,0.04324722361628116,0.03827173001382016,False
3,0.268905639648438,-0.867263793945312,0.3912353515625,0.0328269225446437,0.0449911771396896,0.0518690569709283,-0.050994873046875,-0.995986938476562,0.263381958007812,-0.088864092937655,-0.0794018815846035,-0.0441083392383284,0.08105468750000004,-0.929296875,0.317010498046875,-0.02598424970301591,-0.0098307928479185,-0.005358493166126651,0.09365507569812759,0.039828431466495985,0.04140986915582191,0.03646588791002431,0.03948814705577845,0.028378471246843333,False
4,0.200302124023438,-0.846206665039062,0.31903076171875,0.0243356997250351,0.101271760456334,0.0619531164385133,-0.037628173828125,-1.00340270996094,0.174667358398438,-0.0964525041477268,-0.0827710466796627,-0.0787174491844531,0.0963317871093751,-0.9566436767578124,0.2626693725585937,-0.02967650950152359,0.0245489656651286,-0.020198771919316877,0.06775109869267287,0.05105254927411369,0.044827289131008176,0.03665462884507345,0.06291982133153279,0.03821414447072114,False
5,0.141281127929688,-0.890350341796875,0.3106689453125,0.0487100152858763,0.114399014101553,0.0654671574968729,-0.0643157958984375,-1.02464294433594,0.16864013671875,-0.0902286966802116,-0.108444984852463,-0.0777299490522517,0.0287216186523438,-0.9455276489257816,0.22215423583984362,-0.003769251785621821,-0.005720816232431931,-0.007807189893621778,0.06309890809337916,0.044526962982279344,0.04285438232282805,0.04239632511146757,0.06290307214788823,0.04751532983613244,False
6,0.313751220703125,-0.886306762695312,0.269012451171875,0.0326484907516084,0.153514991560419,0.0960176099417169,0.005615234375,-1.01554870605469,0.14434814453125,-0.0551609903943752,-0.122410335292729,-0.0531883869749535,0.11916198730468755,-0.9480026245117189,0.2054183959960938,-0.020667408376338108,0.01991895358358235,-0.004101374605165609,0.0943045932427756,0.0460143227360108,0.04301673447759163,0.029700144752654978,0.08559656011447815,0.055796766704862825,False
7,0.234756469726562,-0.835342407226562,0.246429443359375,0.0353950087838071,0.167092852062079,0.115328723638099,0.0823516845703125,-0.9793701171875,0.188980102539062,-0.110278038630764,0.0009677927401347,-0.10924846055334,0.15662994384765624,-0.9260330200195312,0.2228683471679688,-0.019685207934705982,0.08703010705297208,-0.023562983534748682,0.05148042288308601,0.04870781554053667,0.02037521726392736,0.03996934636528491,0.05537300569426886,0.060769779992951696,False
8,0.228515625,-0.812774658203125,0.399795532226562,0.077502781411268,0.1531093921264,0.13779994428397,-0.0772705078125,-1.02134704589844,0.13775634765625,-0.114339891925353,-0.205779794269333,-0.124003171940706,0.08449096679687504,-0.9238647460937497,0.23165740966796888,-0.01312528290601192,0.004661330855965673,0.012221672348147982,0.09078460416371592,0.0875236066056534,0.0722874471898409,0.056028968925445045,0.11223887621620515,0.07916198547155269,False
9,0.150741577148438,-0.891693115234375,0.246078491210938,0.0552262378410822,0.0648405156923772,0.10440017578885,-0.025390625,-1.04086303710938,0.175430297851562,-0.133643548770683,-0.0923190118198148,-0.10091036949641,0.059916687011718796,-0.9532760620117191,0.2188262939453125,-0.017643522116607618,-0.001800483318169871,-0.0034812575453406686,0.05229170910883738,0.051920837219308,0.022441038586679864,0.052498990037432,0.041939841217920784,0.05882545276468668,False
10,0.123184204101562,-0.896560668945312,0.257156372070312,0.00675670600164,0.102514924053183,0.0758023530552524,-0.0775604248046875,-1.06283569335938,0.15032958984375,-0.0710885579258121,-0.0881961721362631,-0.0652626267251548,0.02706604003906245,-0.9659088134765632,0.20230712890625,-0.02828197182831448,0.004971855439068912,0.007161107013168587,0.062322161903658774,0.049714467875295335,0.03571005696082945,0.028339500921180108,0.06523555178124481,0.0505537077617079,False
11,0.355743408203125,-0.915603637695312,0.3121337890625,0.38569123960629,0.0474878906616389,0.0525588156932588,-0.237594604492188,-1.14541625976562,0.152603149414062,-0.294069709675967,-0.0995031551764126,-0.0762311219907551,-0.0057464599609375,-0.9836364746093738,0.2777694702148437,-0.005010391380042395,-0.03804807649335498,0.002925668878728349,0.16071193878988532,0.06640339211004966,0.04744844626024903,0.16536538127812336,0.05486462565463794,0.03436643501595884,False
12,0.17169189453125,-0.895034790039062,0.294967651367188,0.0248203950434295,0.148873900728738,0.0004029362729289,-0.0833892822265625,-1.02545166015625,0.205810546875,-0.074849474017222,-0.0399343668618472,-0.158150223437702,0.07940216064453129,-0.9590805053710936,0.26039276123046906,-0.01724830901083989,0.045632120119239096,-0.04518196600018295,0.07503777161370492,0.03609857859848899,0.027500625456710937,0.032763720962099736,0.06549770030159488,0.04776723571343201,False
13,0.142745971679688,-0.8912353515625,0.31634521484375,0.0463342092774166,0.0384027829189426,0.0397804361508406,-0.0419158935546875,-0.9766845703125,0.176071166992188,-0.0593805028254968,-0.0635968194633102,-0.0783675098172167,0.07736663818359371,-0.934228515625,0.2262756347656249,-0.011253852976402327,-0.01779798545983225,-0.004440767854485301,0.061576747441263506,0.02873046179427822,0.04275713018951793,0.03423096038331213,0.03727952116213991,0.036305705821750266,False
14,0.136947631835938,-0.891189575195312,0.318161010742188,0.0487616806110238,0.108169347679639,0.0886782042935675,-0.0352783203125,-1.02818298339844,0.114776611328125,-0.0874784502224868,-0.0803134816257376,-0.0797459619974417,0.07396392822265621,-0.9566253662109382,0.1865356445312502,-0.016711575524745344,0.006915776613550417,-0.00456042368226258,0.058274081915649305,0.04446227111243434,0.05436901220256938,0.04442633392502366,0.05855550059902643,0.050778166935021934,False
15,0.128631591796875,-0.91925048828125,0.155288696289062,0.0425040509976646,0.0607919782032388,0.101535147088143,-0.0331878662109375,-1.01832580566406,-0.014892578125,-0.0346727594961776,-0.133948214399388,-0.040935182799499,0.0468948364257812,-0.9726928710937498,0.07872772216796879,-0.010938055334340752,-0.01790264769067232,0.019019444293797098,0.059744682643306596,0.035886070405147595,0.05735046774347162,0.02313352592759873,0.05742480606137765,0.04457217396415939,False
16,0.114456176757812,-0.901275634765625,0.352096557617188,0.0044546695553755,0.0225572407490802,0.0298055662879488,0.014739990234375,-1.02914428710938,-0.05364990234375,-0.0345143014113179,-0.0351196379270929,-0.0334642169934997,0.05475769042968746,-0.9949890136718741,0.06335906982421885,-0.012543808313603999,0.0009311476435353003,-0.00887378591019854,0.03232299076294743,0.0438817318982916,0.13510675953827297,0.013646909853085351,0.01604993514904024,0.019399899495291837,False
17,0.256332397460938,-0.7930908203125,0.480178833007812,0.109774701184739,0.0280675873605631,0.105720571057312,-0.00396728515625,-0.984619140625,0.342178344726562,-0.0655521123356464,-0.149441154040924,-0.0967028412901942,0.12312774658203125,-0.9078582763671875,0.3990585327148437,0.018372935307569456,-0.03564278929162805,0.03077381176546897,0.08093590057665813,0.05835148619005843,0.04537728534483408,0.061181460114406075,0.0560849181932129,0.05861162262760043,False
18,0.3363037109375,-0.79437255859375,0.461990356445312,0.108873221155747,0.177179574690754,0.0675484178887698,0.051116943359375,-0.997848510742188,0.310745239257812,-0.0967648929435931,-0.127279925345939,-0.232224184945492,0.1360656738281251,-0.8958358764648438,0.38642425537109387,-0.010694589147485743,0.01219133894333207,-0.028822114160604307,0.09046509304581749,0.06895070493539943,0.04531235460211464,0.07452721659741056,0.08019771126397147,0.08746956611043498,False
19,0.201873779296875,-0.845001220703125,0.42523193359375,0.0842807927016286,0.191777958522132,0.076124062914934,-0.083282470703125,-0.94683837890625,0.29486083984375,-0.0578478536181562,-0.0863258341027005,-0.169485169669297,0.0583099365234375,-0.9096389770507812,0.3689910888671875,-0.003998523323866779,-0.003273610875147203,-0.0130403014356275,0.102375269107833,0.03373699317578734,0.04240859114948232,0.04280112789903534,0.08640005475694068,0.06981279834918315,False
20,0.108169555664062,-0.896087646484375,0.284423828125,0.0055047539731937,0.0641347780035062,0.0906577319318234,-0.0118865966796875,-1.00080871582031,0.211639404296875,-0.0706925458717173,-0.108325941551736,-0.0728430484519563,0.06007385253906246,-0.9435134887695311,0.24923706054687492,-0.025847656170705762,0.01154685395953287,-0.019166424154358562,0.043126092126588425,0.03147568802835039,0.025343202663427124,0.021879286062080658,0.04662453536428326,0.04416924723904197,False
21,0.174713134765625,-0.88519287109375,0.30419921875,0.0519409623203604,0.0895746243164881,0.0572204128653335,-0.0852508544921875,-1.0125732421875,0.192535400390625,-0.0455504409686063,-0.0744180419206292,-0.0635036088251574,0.0586151123046875,-0.956561279296875,0.2599639892578126,-0.007367661787315119,-0.01335338265337722,0.009661575592254869,0.07406110159029478,0.04530978978024767,0.0416121262484233,0.03019255240301091,0.05058522118536446,0.04469236151955172,False
22,0.154449462890625,-0.923126220703125,0.273178100585938,0.014519021630894,0.0820578521397395,0.11562113872579,-0.102447509765625,-1.03175354003906,0.028045654296875,-0.0920923768110491,-0.178557494238761,-0.0753581377854272,0.02749023437500005,-0.9775924682617191,0.1312255859375,-0.025764725334360677,-0.024507926352730504,0.017178747243167015,0.08076202976023937,0.032314535480457256,0.09096845925741967,0.03283735647479094,0.08654490285799064,0.07223751152741639,False
23,0.0999298095703125,-0.979736328125,0.12725830078125,-0.0019443739118668,0.0192967326264961,0.0222919899045083,0.0142669677734375,-1.04025268554688,-0.0399932861328125,-0.0320804384910945,-0.0349366787602045,-0.0160293002850779,0.03663330078125,-1.0112091064453128,0.00842132568359375,-0.012970606509900109,-0.0025741582464488006,0.00477843004909647,0.025572737879623428,0.01999310840602447,0.04576719655612542,0.01035519983913083,0.01563867305503823,0.013558094702344236,False
24,0.130355834960938,-0.782501220703125,0.565032958984375,0.0318926856342439,0.0380903941230763,0.0598939602836641,0.0260772705078125,-0.962310791015625,0.228195190429688,-0.0255069579724519,-0.0776327436724638,-0.0267104404690587,0.08018035888671875,-0.8861312866210938,0.4535125732421874,-0.0021026722070611502,-0.013069036943789438,0.006409483058715524,0.029577042414537714,0.056004891432934294,0.10586296106163243,0.016806757406718876,0.03644267160724645,0.024744986094602395,False
25,0.128204345703125,-0.794754028320312,0.5955810546875,0.1328605794102,0.0747991402726195,0.0644173393951636,-0.0398101806640625,-1.08320617675781,0.359619140625,-0.136566900699263,-0.0582947320490715,-0.108153635029208,0.060269165039062454,-0.8723861694335934,0.48297882080078114,-0.027537112303030197,0.01772778453349775,-0.016854001379842783,0.05369362494300892,0.07785243996009558,0.07038365447829895,0.07104874868574419,0.04284571109344326,0.05951706329462943,False
26,0.2164306640625,-0.851821899414062,0.461334228515625,0.0164665913360689,0.103770870823265,0.145581168356964,-0.11181640625,-1.0103759765625,0.294891357421875,-0.153691026508473,-0.194683999903627,-0.0684775947930985,0.06650848388671866,-0.9244125366210938,0.3725753784179688,-0.04050228596430659,-0.024197561559292664,0.028115684049849977,0.09686077383963324,0.04689398026428454,0.059182458463150546,0.053808267254071805,0.09568953003082828,0.06523607940429736,False
27,0.172958374023438,-0.861465454101562,0.364852905273438,0.0734539776060205,0.0384427303352938,0.0907240446429664,-0.0052947998046875,-0.989944458007812,0.27490234375,-0.0457594991141775,-0.0683521599057557,-0.0067324712357203,0.056964111328125046,-0.921424865722656,0.3156600952148438,-0.010310428160241771,-0.025455931805966014,0.0389835650894671,0.05584512036292472,0.042260791484212204,0.030210929046911732,0.03957791789484432,0.03737596696000356,0.03771176551083303,False
28,0.0407867431640625,-0.865325927734375,0.325637817382812,0.067385698746166,0.0420981852475366,0.0790375611474806,-0.023223876953125,-1.0030517578125,0.275558471679688,-0.0957587506837611,-0.0637933607517581,-0.0607970382093099,0.01254730224609375,-0.9392318725585935,0.3049652099609374,-0.00841471020149064,0.00292705372249519,0.0017188574307589403,0.02524808980466085,0.04707414834915,0.01672932728193048,0.054583521434809504,0.031042561682213008,0.044451501812781846,False
29,0.176406860351562,-0.883285522460938,0.36004638671875,0.0357755745035794,0.118237161864575,0.0741003268025827,-0.104812622070312,-1.05729675292969,0.229766845703125,-0.115711153570635,-0.0702414063830579,-0.150938116889658,0.0292297363281251,-0.936587524414063,0.2752182006835937,-0.027879035555385522,-0.0006736732293464179,-0.025233105117559128,0.09462290928457537,0.06306142273282571,0.04624399684922454,0.043484765781600654,0.06254483205750229,0.0708968257002267,False
30,0.125656127929688,-0.851486206054688,0.31292724609375,0.0140055641727267,0.0885567641478599,0.0897229623892056,-0.0645599365234375,-0.975723266601562,0.196029663085938,-0.0696869362441034,-0.121342674011716,-0.0742380122309398,0.0217391967773438,-0.9025588989257812,0.2610717773437501,-0.02827992119427512,-0.01810792414749558,0.025452949065545138,0.05516269272128129,0.03623125156706181,0.039143499001109375,0.02460530071135175,0.0751966251172071,0.049506958892412724,False
31,0.12823486328125,-0.87078857421875,0.270645141601562,0.0330626123011157,0.135184986409621,0.0651478444821724,-0.06396484375,-1.00318908691406,0.190521240234375,-0.0623770916840539,-0.0723911100149699,-0.0635704541685184,0.03771972656250005,-0.9360961914062497,0.2215759277343749,-0.012309450137677048,0.026671132211369082,-0.01192321188478285,0.06046955964367565,0.04298523926071147,0.02556575366486501,0.03006176710805052,0.06746576487092762,0.043442017994952876,False
32,0.155990600585938,-0.8802490234375,0.258453369140625,0.0163659238468639,0.101192930888068,0.0619856070038123,-0.0463714599609375,-1.020751953125,0.143218994140625,-0.0685039600878902,-0.0742792912278361,-0.0957600822643062,0.04191589355468745,-0.9522918701171875,0.18818206787109362,-0.02398331024959578,-0.003674682935313123,-0.008126050170936979,0.07736815613109645,0.0459616404023991,0.035580850389787345,0.03145503118455469,0.0721122361918954,0.058600979773444646,False
33,0.0894775390625,-0.927947998046875,0.188003540039062,0.0278015375676642,0.0490578241242406,0.0382725543416377,-0.0201416015625,-1.03932189941406,0.078338623046875,-0.0696150308946713,-0.0753237830073651,-0.0376531030720853,0.0323394775390625,-0.9613433837890618,0.12562103271484365,-0.02680977637771868,-0.01907840668033146,0.003186632033945219,0.036784696850646795,0.03544859268223996,0.03805698142425108,0.02798088388158744,0.03725900117063211,0.025936983287316813,False
34,0.0585784912109375,-0.966293334960938,0.047210693359375,0.0052578789401434,0.0780918726443935,0.0327579466724107,-0.0924224853515625,-1.04620361328125,-0.040191650390625,-0.0696698920131269,-0.0978916764008056,-0.0798146715535658,-0.00888519287109375,-1.0014007568359369,0.006695556640625,-0.02315301651654176,-0.016231567369869436,-0.005632852021626589,0.047971330700168936,0.02531010727470693,0.029045981112912157,0.024708412038624557,0.05277318806987308,0.03438123894368004,False
35,0.148468017578125,-0.95977783203125,0.0080108642578125,0.0109541141957139,0.0967196192050617,0.0238121222547255,0.0117950439453125,-1.06468200683594,-0.14697265625,-0.0596742494937325,0.0192179030582298,-0.0579274821347495,0.05696868896484375,-1.0172332763671883,-0.07653656005859366,-0.023035970586632797,0.05365252268973254,-0.014874819952528559,0.03722711635221846,0.030946924362796814,0.04931030217301199,0.021608533338560214,0.026156560547064674,0.028004287040561064,False
36,0.118408203125,-0.899276733398438,0.414627075195312,0.0089586075909175,0.049136121060289,0.0054357781009607,0.0090789794921875,-1.03083801269531,-0.064971923828125,-0.0322436902659164,-0.0159952118231249,-0.0292447045623781,0.053173828125,-0.9639205932617185,0.17532196044921866,-0.01273060243246217,0.015079510513912061,-0.010831395732683042,0.03068377849070789,0.04385270099958967,0.16380670490710697,0.014843520678137344,0.019797082215454335,0.009647919674130912,False
